image_name,fold
ISIC_7777873,1
ISIC_7778110,2
ISIC_7778234,4
ISIC_7778482,1
ISIC_7778842,0
ISIC_7779225,0
ISIC_7779382,2
ISIC_7779685,1
ISIC_7780098,4
ISIC_7780240,0
ISIC_7780663,3
ISIC_7780704,4
ISIC_7780812,3
ISIC_7780895,4
ISIC_7781213,2
ISIC_7781580,3
ISIC_7781797,1
ISIC_7781801,4
ISIC_7782029,2
ISIC_7782074,1
ISIC_7782274,1
ISIC_7782502,0
ISIC_7782766,3
ISIC_7783346,4
ISIC_7783447,0
ISIC_7783914,4
ISIC_7783951,3
ISIC_7784090,1
ISIC_7784703,3
ISIC_7784796,0
ISIC_7784881,3
ISIC_7785457,2
ISIC_7785723,2
ISIC_7786096,4
ISIC_7786379,2
ISIC_7787118,4
ISIC_7787473,0
ISIC_7787763,4
ISIC_7788309,1
ISIC_7788318,4
ISIC_7788539,4
ISIC_7788567,1
ISIC_7788814,0
ISIC_7788884,2
ISIC_7789452,4
ISIC_7789537,1
ISIC_7790213,1
ISIC_7790400,0
ISIC_7791397,0
ISIC_7791478,4
ISIC_7791770,3
ISIC_7792073,2
ISIC_7792280,4
ISIC_7792842,3
ISIC_7793221,2
ISIC_7793859,1
ISIC_7795549,3
ISIC_7796174,4
ISIC_7796348,3
ISIC_7796821,4
ISIC_7796822,3
ISIC_7797278,0
ISIC_7797595,4
ISIC_7797745,1
ISIC_7797853,4
ISIC_7798048,2
ISIC_7798310,0
ISIC_7798358,4
ISIC_7798403,3
ISIC_7798770,2
ISIC_7799517,3
ISIC_7799692,1
ISIC_7799968,4
ISIC_7800103,3
ISIC_7800170,3
ISIC_7800415,4
ISIC_7800706,1
ISIC_7800750,2
ISIC_7801289,4
ISIC_7801560,4
ISIC_7801815,2
ISIC_7801961,4
ISIC_7802213,3
ISIC_7802344,4
ISIC_7803010,2
ISIC_7803114,4
ISIC_7803118,3
ISIC_7803163,3
ISIC_7803253,0
ISIC_7803290,0
ISIC_7803302,0
ISIC_7803426,1
ISIC_7803496,1
ISIC_7803633,4
ISIC_7803948,3
ISIC_7804844,0
ISIC_7804919,0
ISIC_7805559,2
ISIC_7805607,2
ISIC_7805885,3
ISIC_7806040,1
ISIC_7806065,1
ISIC_7806381,4
ISIC_7806612,4
ISIC_7806637,1
ISIC_7806765,2
ISIC_7806776,0
ISIC_7806926,1
ISIC_7807235,2
ISIC_7807526,2
ISIC_7808132,1
ISIC_7808204,1
ISIC_7808556,2
ISIC_7809643,1
ISIC_7810462,4
ISIC_7810526,4
ISIC_7810552,4
ISIC_7810944,1
ISIC_7811060,3
ISIC_7811068,3
ISIC_7811951,0
ISIC_7813206,2
ISIC_7813241,4
ISIC_7814139,4
ISIC_7814144,4
ISIC_7814244,2
ISIC_7814369,3
ISIC_7814868,1
ISIC_7815762,1
ISIC_7816273,1
ISIC_7816282,1
ISIC_7816367,3
ISIC_7816432,4
ISIC_7817245,3
ISIC_7817251,4
ISIC_7817524,0
ISIC_7817785,0
ISIC_7818094,0
ISIC_7818429,1
ISIC_7818740,2
ISIC_7818763,0
ISIC_7818799,0
ISIC_7819044,1
ISIC_7819084,4
ISIC_7819707,2
ISIC_7820005,4
ISIC_7820042,2
ISIC_7820044,0
ISIC_7821046,0
ISIC_7821457,3
ISIC_7821579,2
ISIC_7821647,2
ISIC_7821675,1
ISIC_7821676,3
ISIC_7822178,4
ISIC_7822725,3
ISIC_7822776,1
ISIC_7822917,1
ISIC_7823039,1
ISIC_7823773,3
ISIC_7824206,3
ISIC_7824250,0
ISIC_7824420,3
ISIC_7824688,1
ISIC_7825107,1
ISIC_7825342,0
ISIC_7825431,3
ISIC_7825615,2
ISIC_7825897,3
ISIC_7826316,4
ISIC_7826324,4
ISIC_7826557,1
ISIC_7826983,4
ISIC_7827067,1
ISIC_7827131,3
ISIC_7828320,2
ISIC_7828438,4
ISIC_7828539,4
ISIC_7828712,4
ISIC_7829196,2
ISIC_7829299,3
ISIC_7829869,0
ISIC_7829883,4
ISIC_7829947,2
ISIC_7830756,2
ISIC_7830880,0
ISIC_7830917,1
ISIC_7830937,3
ISIC_7831274,0
ISIC_7831645,4
ISIC_7832293,4
ISIC_7832309,4
ISIC_7832323,2
ISIC_7832431,2
ISIC_7832764,2
ISIC_7832863,0
ISIC_7833008,4
ISIC_7833178,2
ISIC_7833195,0
ISIC_7834075,2
ISIC_7834330,4
ISIC_7834692,2
ISIC_7835257,4
ISIC_7835507,0
ISIC_7835537,0
ISIC_7835917,0
ISIC_7836167,4
ISIC_7836288,4
ISIC_7836441,3
ISIC_7836872,0
ISIC_7836905,3
ISIC_7837254,2
ISIC_7837256,3
ISIC_7837503,1
ISIC_7838524,4
ISIC_7838687,2
ISIC_7839092,4
ISIC_7839220,1
ISIC_7839741,3
ISIC_7840165,1
ISIC_7840368,2
ISIC_7840728,0
ISIC_7841085,0
ISIC_7841148,1
ISIC_7841317,3
ISIC_7841720,3
ISIC_7841770,4
ISIC_7841993,4
ISIC_7842111,3
ISIC_7842567,3
ISIC_7842673,1
ISIC_7842837,4
ISIC_7842845,2
ISIC_7843406,1
ISIC_7843456,3
ISIC_7843804,3
ISIC_7844276,1
ISIC_7844482,3
ISIC_7844565,2
ISIC_7844761,4
ISIC_7844825,3
ISIC_7845281,3
ISIC_7845702,3
ISIC_7845733,4
ISIC_7846309,0
ISIC_7846492,2
ISIC_7847181,2
ISIC_7847294,1
ISIC_7847667,1
ISIC_7847981,1
ISIC_7848045,4
ISIC_7849654,4
ISIC_7849714,2
ISIC_7849885,0
ISIC_7850058,3
ISIC_7850134,3
ISIC_7850191,1
ISIC_7850786,3
ISIC_7850805,1
ISIC_7850884,3
ISIC_7851254,2
ISIC_7851399,3
ISIC_7852008,1
ISIC_7852280,1
ISIC_7852465,1
ISIC_7852508,1
ISIC_7852759,4
ISIC_7852801,1
ISIC_7852855,1
ISIC_7852890,1
ISIC_7853136,3
ISIC_7853267,2
ISIC_7853490,0
ISIC_7853799,3
ISIC_7854457,2
ISIC_7854663,3
ISIC_7855286,4
ISIC_7856796,4
ISIC_7857144,4
ISIC_7858034,3
ISIC_7859098,0
ISIC_7859801,2
ISIC_7860012,1
ISIC_7860124,3
ISIC_7860137,4
ISIC_7861117,4
ISIC_7861369,2
ISIC_7861450,3
ISIC_7861718,1
ISIC_7861911,2
ISIC_7861914,3
ISIC_7861942,0
ISIC_7862068,4
ISIC_7862565,1
ISIC_7863564,0
ISIC_7863757,2
ISIC_7864324,2
ISIC_7865214,2
ISIC_7865245,1
ISIC_7866138,3
ISIC_7866476,1
ISIC_7866488,3
ISIC_7866682,2
ISIC_7867077,1
ISIC_7867245,3
ISIC_7867320,0
ISIC_7867422,4
ISIC_7868525,3
ISIC_7868855,3
ISIC_7869255,1
ISIC_7869953,4
ISIC_7870290,2
ISIC_7870834,3
ISIC_7870928,4
ISIC_7871610,0
ISIC_7872169,4
ISIC_7872595,0
ISIC_7873541,3
ISIC_7873831,4
ISIC_7873885,4
ISIC_7874576,0
ISIC_7874943,0
ISIC_7875088,4
ISIC_7875625,4
ISIC_7875959,3
ISIC_7876026,3
ISIC_7876499,3
ISIC_7876620,4
ISIC_7876737,1
ISIC_7876793,3
ISIC_7877034,2
ISIC_7877488,3
ISIC_7879597,4
ISIC_7880046,4
ISIC_7880636,2
ISIC_7880705,1
ISIC_7880706,4
ISIC_7880793,3
ISIC_7880984,3
ISIC_7881017,1
ISIC_7881514,1
ISIC_7882022,3
ISIC_7882053,4
ISIC_7882178,4
ISIC_7882247,4
ISIC_7883540,4
ISIC_7885010,1
ISIC_7885502,0
ISIC_7885531,4
ISIC_7885845,1
ISIC_7885946,2
ISIC_7886188,1
ISIC_7886280,3
ISIC_7886534,0
ISIC_7887321,3
ISIC_7888236,3
ISIC_7888517,0
ISIC_7888672,4
ISIC_7888704,0
ISIC_7889231,0
ISIC_7889258,4
ISIC_7889617,1
ISIC_7889727,2
ISIC_7889838,4
ISIC_7889935,4
ISIC_7890383,3
ISIC_7890630,1
ISIC_7890638,3
ISIC_7891412,1
ISIC_7891771,1
ISIC_7891992,3
ISIC_7892070,1
ISIC_7892118,0
ISIC_7892276,1
ISIC_7892362,0
ISIC_7892855,3
ISIC_7893391,2
ISIC_7893482,0
ISIC_7894406,3
ISIC_7894682,4
ISIC_7894719,1
ISIC_7894744,1
ISIC_7894765,4
ISIC_7894970,0
ISIC_7895093,3
ISIC_7896286,2
ISIC_7896377,1
ISIC_7896548,1
ISIC_7896667,0
ISIC_7897090,1
ISIC_7897363,1
ISIC_7897374,1
ISIC_7897484,0
ISIC_7897626,0
ISIC_7897925,3
ISIC_7898381,4
ISIC_7900295,1
ISIC_7900624,1
ISIC_7901002,0
ISIC_7901098,1
ISIC_7901461,0
ISIC_7901662,3
ISIC_7901786,2
ISIC_7901797,4
ISIC_7901891,3
ISIC_7902978,2
ISIC_7903213,2
ISIC_7903510,0
ISIC_7903561,4
ISIC_7903715,3
ISIC_7903838,0
ISIC_7903873,3
ISIC_7904191,1
ISIC_7904250,3
ISIC_7904365,0
ISIC_7904411,2
ISIC_7904801,4
ISIC_7905714,4
ISIC_7906421,1
ISIC_7906462,1
ISIC_7907113,3
ISIC_7907304,3
ISIC_7907495,1
ISIC_7907665,3
ISIC_7907808,1
ISIC_7908106,2
ISIC_7908575,1
ISIC_7908954,4
ISIC_7909436,0
ISIC_7909667,0
ISIC_7909916,3
ISIC_7910074,0
ISIC_7911029,3
ISIC_7911301,0
ISIC_7911353,1
ISIC_7911861,0
ISIC_7912104,0
ISIC_7912183,2
ISIC_7912334,0
ISIC_7914181,0
ISIC_7914631,1
ISIC_7914875,1
ISIC_7914964,4
ISIC_7915065,1
ISIC_7915094,1
ISIC_7915122,2
ISIC_7915366,2
ISIC_7915595,4
ISIC_7916182,1
ISIC_7916211,4
ISIC_7916441,1
ISIC_7917946,4
ISIC_7917961,1
ISIC_7918246,3
ISIC_7918476,0
ISIC_7918608,3
ISIC_7918717,2
ISIC_7918817,0
ISIC_7919085,0
ISIC_7919133,4
ISIC_7920019,2
ISIC_7920274,3
ISIC_7920543,3
ISIC_7920605,0
ISIC_7920645,3
ISIC_7920705,3
ISIC_7921023,0
ISIC_7921335,1
ISIC_7921944,0
ISIC_7923008,4
ISIC_7923258,1
ISIC_7923714,1
ISIC_7923745,1
ISIC_7923816,3
ISIC_7923858,2
ISIC_7923912,2
ISIC_7924119,1
ISIC_7924652,3
ISIC_7925483,3
ISIC_7925797,4
ISIC_7926849,2
ISIC_7926874,1
ISIC_7927285,2
ISIC_7927525,0
ISIC_7927595,0
ISIC_7928137,4
ISIC_7928614,2
ISIC_7929089,4
ISIC_7929178,3
ISIC_7929184,2
ISIC_7929262,0
ISIC_7929526,0
ISIC_7929649,4
ISIC_7929735,3
ISIC_7929919,2
ISIC_7930157,0
ISIC_7930862,2
ISIC_7931739,0
ISIC_7932466,1
ISIC_7932566,1
ISIC_7932658,0
ISIC_7932749,1
ISIC_7932937,0
ISIC_7933162,0
ISIC_7933514,1
ISIC_7933565,1
ISIC_7933774,4
ISIC_7933945,1
ISIC_7934218,0
ISIC_7934369,4
ISIC_7934896,1
ISIC_7935007,1
ISIC_7935462,1
ISIC_7935528,1
ISIC_7935989,1
ISIC_7936149,4
ISIC_7936528,1
ISIC_7936559,2
ISIC_7936755,4
ISIC_7936798,3
ISIC_7936906,2
ISIC_7936961,1
ISIC_7937065,3
ISIC_7937250,0
ISIC_7937491,0
ISIC_7937728,4
ISIC_7938148,3
ISIC_7938688,2
ISIC_7939089,4
ISIC_7939511,3
ISIC_7939646,1
ISIC_7939816,2
ISIC_7940108,0
ISIC_7940137,4
ISIC_7940744,3
ISIC_7940879,0
ISIC_7941047,2
ISIC_7941289,3
ISIC_7942323,1
ISIC_7944028,2
ISIC_7944654,2
ISIC_7944732,1
ISIC_7945367,0
ISIC_7945429,2
ISIC_7945791,2
ISIC_7947102,0
ISIC_7947504,0
ISIC_7947699,4
ISIC_7947847,2
ISIC_7948290,2
ISIC_7948461,1
ISIC_7948594,0
ISIC_7948595,1
ISIC_7948728,1
ISIC_7948818,4
ISIC_7948979,2
ISIC_7948999,4
ISIC_7949163,2
ISIC_7949203,4
ISIC_7949595,2
ISIC_7949603,3
ISIC_7949832,3
ISIC_7950240,2
ISIC_7950729,1
ISIC_7951035,0
ISIC_7951186,3
ISIC_7951202,0
ISIC_7951378,3
ISIC_7951857,1
ISIC_7951995,0
ISIC_7952228,0
ISIC_7952832,1
ISIC_7952863,3
ISIC_7953039,3
ISIC_7953081,4
ISIC_7954103,0
ISIC_7954289,3
ISIC_7954325,2
ISIC_7954359,0
ISIC_7954538,0
ISIC_7955360,1
ISIC_7956417,1
ISIC_7956925,3
ISIC_7957630,1
ISIC_7958439,1
ISIC_7958943,4
ISIC_7959103,1
ISIC_7959202,1
ISIC_7959322,0
ISIC_7959339,4
ISIC_7959386,0
ISIC_7959669,1
ISIC_7959841,2
ISIC_7960172,4
ISIC_7960251,0
ISIC_7960321,0
ISIC_7960841,2
ISIC_7960869,3
ISIC_7960892,1
ISIC_7960920,0
ISIC_7960953,4
ISIC_7961365,3
ISIC_7961568,4
ISIC_7961677,2
ISIC_7961805,1
ISIC_7962380,3
ISIC_7963326,4
ISIC_7963451,4
ISIC_7963713,0
ISIC_7963914,3
ISIC_7964243,1
ISIC_7964735,1
ISIC_7964757,1
ISIC_7964819,4
ISIC_7964837,2
ISIC_7966121,1
ISIC_7966295,4
ISIC_7966605,3
ISIC_7966692,3
ISIC_7966716,4
ISIC_7967108,3
ISIC_7967397,1
ISIC_7967586,1
ISIC_7967955,2
ISIC_7968733,4
ISIC_7968800,1
ISIC_7969552,2
ISIC_7969673,2
ISIC_7970002,1
ISIC_7970026,0
ISIC_7970478,4
ISIC_7971509,4
ISIC_7972675,3
ISIC_7972756,3
ISIC_7972996,0
ISIC_7973296,3
ISIC_7973340,3
ISIC_7973500,1
ISIC_7973514,4
ISIC_7973564,4
ISIC_7973598,0
ISIC_7973601,1
ISIC_7973714,0
ISIC_7974409,1
ISIC_7974783,4
ISIC_7974945,2
ISIC_7975111,1
ISIC_7975159,4
ISIC_7975248,0
ISIC_7975420,3
ISIC_7975613,2
ISIC_7975648,0
ISIC_7975678,4
ISIC_7976310,2
ISIC_7976463,4
ISIC_7976522,2
ISIC_7976724,0
ISIC_7976934,1
ISIC_7977538,0
ISIC_7977757,2
ISIC_7977871,2
ISIC_7978038,4
ISIC_7978358,4
ISIC_7979115,3
ISIC_7979206,3
ISIC_7980339,4
ISIC_7980387,4
ISIC_7980482,4
ISIC_7980532,4
ISIC_7980625,0
ISIC_7980770,3
ISIC_7981097,1
ISIC_7981168,2
ISIC_7981196,1
ISIC_7982020,2
ISIC_7982468,0
ISIC_7982831,4
ISIC_7983259,0
ISIC_7983343,1
ISIC_7983553,1
ISIC_7984080,3
ISIC_7984569,3
ISIC_7984628,2
ISIC_7984646,2
ISIC_7984972,0
ISIC_7984985,4
ISIC_7985659,1
ISIC_7986405,4
ISIC_7986935,2
ISIC_7987407,2
ISIC_7987416,0
ISIC_7988204,2
ISIC_7988212,4
ISIC_7988517,1
ISIC_7988554,1
ISIC_7988726,3
ISIC_7988735,2
ISIC_7988794,0
ISIC_7988807,3
ISIC_7989119,0
ISIC_7989205,0
ISIC_7989277,0
ISIC_7989906,3
ISIC_7990641,0
ISIC_7990781,2
ISIC_7990824,1
ISIC_7990899,4
ISIC_7991159,4
ISIC_7991305,1
ISIC_7991424,2
ISIC_7991549,0
ISIC_7991740,1
ISIC_7991784,4
ISIC_7991932,1
ISIC_7991946,3
ISIC_7992584,1
ISIC_7992649,4
ISIC_7993301,0
ISIC_7993561,2
ISIC_7993653,3
ISIC_7993774,2
ISIC_7994337,3
ISIC_7994405,4
ISIC_7994514,0
ISIC_7994548,0
ISIC_7994632,4
ISIC_7995237,4
ISIC_7996054,3
ISIC_7997132,2
ISIC_7997461,2
ISIC_7997639,0
ISIC_7997886,1
ISIC_7998282,4
ISIC_7998509,4
ISIC_7999342,4
ISIC_7999682,4
ISIC_8000617,2
ISIC_8000880,1
ISIC_8001276,2
ISIC_8001346,0
ISIC_8001516,3
ISIC_8001757,2
ISIC_8001976,0
ISIC_8002456,1
ISIC_8002729,4
ISIC_8002875,4
ISIC_8003408,0
ISIC_8003465,1
ISIC_8003504,0
ISIC_8003638,3
ISIC_8003687,0
ISIC_8004013,2
ISIC_8004413,3
ISIC_8004475,4
ISIC_8004811,3
ISIC_8005302,0
ISIC_8005770,4
ISIC_8005856,4
ISIC_8006094,2
ISIC_8006211,0
ISIC_8007231,1
ISIC_8007828,2
ISIC_8007849,3
ISIC_8008177,3
ISIC_8008242,0
ISIC_8008356,3
ISIC_8008932,3
ISIC_8009079,3
ISIC_8009201,2
ISIC_8009536,2
ISIC_8009623,2
ISIC_8009880,3
ISIC_8010113,4
ISIC_8010381,4
ISIC_8010862,4
ISIC_8010877,1
ISIC_8010968,0
ISIC_8011058,3
ISIC_8011118,4
ISIC_8011205,0
ISIC_8011253,2
ISIC_8011403,4
ISIC_8011931,4
ISIC_8012279,1
ISIC_8012500,0
ISIC_8012737,2
ISIC_8013179,2
ISIC_8013225,3
ISIC_8013448,2
ISIC_8013946,0
ISIC_8014513,1
ISIC_8014523,3
ISIC_8014747,4
ISIC_8015259,2
ISIC_8015427,0
ISIC_8015441,3
ISIC_8015541,1
ISIC_8015938,3
ISIC_8015990,2
ISIC_8016276,2
ISIC_8016410,0
ISIC_8017569,1
ISIC_8017829,0
ISIC_8017882,0
ISIC_8018856,3
ISIC_8018963,1
ISIC_8019303,4
ISIC_8019487,1
ISIC_8019918,3
ISIC_8020098,3
ISIC_8020153,4
ISIC_8020166,3
ISIC_8020688,1
ISIC_8021069,2
ISIC_8021672,1
ISIC_8021960,4
ISIC_8022003,4
ISIC_8022123,0
ISIC_8022429,1
ISIC_8022571,2
ISIC_8022775,0
ISIC_8022825,2
ISIC_8022865,2
ISIC_8022913,0
ISIC_8023338,0
ISIC_8023454,1
ISIC_8023705,0
ISIC_8023823,2
ISIC_8023861,4
ISIC_8024261,4
ISIC_8024647,1
ISIC_8024841,1
ISIC_8024980,1
ISIC_8025011,1
ISIC_8025243,0
ISIC_8025644,1
ISIC_8025852,1
ISIC_8026249,2
ISIC_8026339,4
ISIC_8026600,3
ISIC_8026750,1
ISIC_8026814,1
ISIC_8027012,4
ISIC_8027372,0
ISIC_8027491,0
ISIC_8027899,3
ISIC_8028126,0
ISIC_8028333,2
ISIC_8028631,3
ISIC_8028682,3
ISIC_8029120,1
ISIC_8029358,2
ISIC_8029450,1
ISIC_8029613,2
ISIC_8029653,0
ISIC_8029954,0
ISIC_8030063,2
ISIC_8030519,0
ISIC_8030752,2
ISIC_8030884,0
ISIC_8030914,1
ISIC_8031554,2
ISIC_8031776,1
ISIC_8032325,4
ISIC_8032520,3
ISIC_8032753,2
ISIC_8032758,0
ISIC_8032856,1
ISIC_8033131,1
ISIC_8033318,3
ISIC_8033373,2
ISIC_8033490,1
ISIC_8033618,2
ISIC_8033657,1
ISIC_8034030,1
ISIC_8034250,2
ISIC_8034587,4
ISIC_8034618,0
ISIC_8034738,2
ISIC_8034792,4
ISIC_8035537,0
ISIC_8035608,3
ISIC_8035790,2
ISIC_8036175,2
ISIC_8036363,3
ISIC_8036377,3
ISIC_8036544,0
ISIC_8036804,3
ISIC_8038181,0
ISIC_8038427,0
ISIC_8038979,0
ISIC_8039056,0
ISIC_8039519,1
ISIC_8040024,4
ISIC_8040100,4
ISIC_8040710,4
ISIC_8041078,2
ISIC_8041105,3
ISIC_8041550,0
ISIC_8041953,3
ISIC_8042423,4
ISIC_8042777,0
ISIC_8042787,3
ISIC_8043299,4
ISIC_8043607,3
ISIC_8043823,4
ISIC_8043887,3
ISIC_8043960,4
ISIC_8044518,0
ISIC_8044526,1
ISIC_8044983,1
ISIC_8045105,1
ISIC_8045277,4
ISIC_8045383,4
ISIC_8045618,3
ISIC_8047080,4
ISIC_8047129,1
ISIC_8047316,4
ISIC_8047390,3
ISIC_8047662,0
ISIC_8047872,4
ISIC_8048162,1
ISIC_8048181,0
ISIC_8048290,2
ISIC_8048668,3
ISIC_8049738,0
ISIC_8049827,1
ISIC_8049923,1
ISIC_8050538,0
ISIC_8050763,0
ISIC_8050904,4
ISIC_8051015,3
ISIC_8051579,2
ISIC_8051614,3
ISIC_8051628,1
ISIC_8051791,1
ISIC_8052559,1
ISIC_8052634,4
ISIC_8052769,1
ISIC_8052868,0
ISIC_8052877,2
ISIC_8052972,1
ISIC_8053432,3
ISIC_8053561,0
ISIC_8053586,3
ISIC_8053864,3
ISIC_8054028,1
ISIC_8054620,2
ISIC_8054626,2
ISIC_8054648,3
ISIC_8054710,2
ISIC_8054990,3
ISIC_8055207,2
ISIC_8055250,1
ISIC_8055337,1
ISIC_8055525,3
ISIC_8055992,1
ISIC_8056594,0
ISIC_8056974,3
ISIC_8057020,2
ISIC_8058717,2
ISIC_8058783,3
ISIC_8059246,2
ISIC_8059361,3
ISIC_8059590,2
ISIC_8060329,0
ISIC_8060333,1
ISIC_8060717,2
ISIC_8061791,3
ISIC_8062196,0
ISIC_8063055,4
ISIC_8063080,3
ISIC_8063506,2
ISIC_8064412,4
ISIC_8064759,1
ISIC_8064837,1
ISIC_8064866,4
ISIC_8065001,1
ISIC_8065339,4
ISIC_8065538,2
ISIC_8065633,2
ISIC_8065721,4
ISIC_8065962,3
ISIC_8066098,3
ISIC_8066110,1
ISIC_8066191,2
ISIC_8066391,1
ISIC_8066487,3
ISIC_8066660,3
ISIC_8066993,3
ISIC_8066994,0
ISIC_8067080,1
ISIC_8067119,3
ISIC_8067714,3
ISIC_8068155,2
ISIC_8068331,2
ISIC_8068516,3
ISIC_8068693,4
ISIC_8068826,2
ISIC_8068865,4
ISIC_8069110,2
ISIC_8069416,4
ISIC_8069528,0
ISIC_8070064,4
ISIC_8070070,3
ISIC_8070074,2
ISIC_8070555,3
ISIC_8070959,0
ISIC_8071131,1
ISIC_8071710,3
ISIC_8072117,1
ISIC_8072329,1
ISIC_8072819,0
ISIC_8073036,3
ISIC_8073310,2
ISIC_8073521,0
ISIC_8073553,2
ISIC_8073568,2
ISIC_8074281,3
ISIC_8075868,4
ISIC_8076451,3
ISIC_8076729,4
ISIC_8077342,1
ISIC_8077486,0
ISIC_8077943,4
ISIC_8078015,0
ISIC_8078202,0
ISIC_8078525,3
ISIC_8078589,3
ISIC_8079008,3
ISIC_8079752,3
ISIC_8080124,2
ISIC_8080385,2
ISIC_8080521,2
ISIC_8080577,3
ISIC_8081676,0
ISIC_8082012,1
ISIC_8082147,4
ISIC_8082301,0
ISIC_8082460,4
ISIC_8082466,2
ISIC_8082920,2
ISIC_8082988,0
ISIC_8083159,1
ISIC_8083174,3
ISIC_8084271,0
ISIC_8084443,3
ISIC_8085141,1
ISIC_8085467,3
ISIC_8085925,4
ISIC_8086499,2
ISIC_8086526,2
ISIC_8086562,0
ISIC_8086919,4
ISIC_8087219,3
ISIC_8087743,3
ISIC_8088939,1
ISIC_8089014,4
ISIC_8089289,3
ISIC_8089369,4
ISIC_8090236,1
ISIC_8090739,0
ISIC_8091098,3
ISIC_8092018,4
ISIC_8092503,4
ISIC_8092647,0
ISIC_8092805,0
ISIC_8092875,2
ISIC_8094432,1
ISIC_8094516,0
ISIC_8094833,4
ISIC_8095641,4
ISIC_8095869,3
ISIC_8095877,1
ISIC_8095882,4
ISIC_8095966,1
ISIC_8095981,3
ISIC_8096177,3
ISIC_8096536,4
ISIC_8096541,1
ISIC_8096904,3
ISIC_8096907,1
ISIC_8097600,3
ISIC_8097610,1
ISIC_8097808,4
ISIC_8098267,1
ISIC_8098274,2
ISIC_8098803,3
ISIC_8098872,4
ISIC_8099296,3
ISIC_8099354,1
ISIC_8099381,3
ISIC_8099453,0
ISIC_8100185,1
ISIC_8101117,2
ISIC_8101146,2
ISIC_8101493,3
ISIC_8101720,0
ISIC_8102580,3
ISIC_8102676,4
ISIC_8104064,0
ISIC_8105020,0
ISIC_8105053,4
ISIC_8105845,4
ISIC_8105853,2
ISIC_8106576,0
ISIC_8106591,1
ISIC_8106899,4
ISIC_8107131,1
ISIC_8107787,3
ISIC_8107990,0
ISIC_8108008,2
ISIC_8108046,4
ISIC_8108090,4
ISIC_8108340,2
ISIC_8108596,1
ISIC_8108720,1
ISIC_8108870,2
ISIC_8108963,4
ISIC_8109052,2
ISIC_8109217,0
ISIC_8109433,3
ISIC_8109460,3
ISIC_8109605,3
ISIC_8109950,4
ISIC_8111203,4
ISIC_8111958,1
ISIC_8112306,4
ISIC_8113025,0
ISIC_8113528,4
ISIC_8113573,0
ISIC_8113911,4
ISIC_8114263,3
ISIC_8114321,4
ISIC_8114502,2
ISIC_8115116,4
ISIC_8115832,2
ISIC_8116187,0
ISIC_8116363,4
ISIC_8116421,3
ISIC_8116581,0
ISIC_8116716,0
ISIC_8116729,0
ISIC_8117120,0
ISIC_8117379,0
ISIC_8117468,0
ISIC_8117653,4
ISIC_8118124,3
ISIC_8118312,4
ISIC_8118363,0
ISIC_8118367,4
ISIC_8118968,2
ISIC_8119091,1
ISIC_8119105,4
ISIC_8119115,4
ISIC_8119203,1
ISIC_8119644,2
ISIC_8119754,2
ISIC_8120264,0
ISIC_8120622,3
ISIC_8120732,3
ISIC_8120765,0
ISIC_8121679,2
ISIC_8122480,4
ISIC_8123257,1
ISIC_8123993,4
ISIC_8124257,0
ISIC_8124436,3
ISIC_8124459,4
ISIC_8124482,2
ISIC_8124900,0
ISIC_8125482,1
ISIC_8125621,1
ISIC_8125684,0
ISIC_8125801,0
ISIC_8126146,3
ISIC_8126172,3
ISIC_8127242,4
ISIC_8127275,3
ISIC_8127323,0
ISIC_8127394,1
ISIC_8127396,0
ISIC_8127578,2
ISIC_8127642,0
ISIC_8128257,3
ISIC_8128335,2
ISIC_8128848,0
ISIC_8128927,1
ISIC_8128982,1
ISIC_8129362,1
ISIC_8129405,4
ISIC_8129759,0
ISIC_8129907,2
ISIC_8130007,3
ISIC_8130596,3
ISIC_8130862,2
ISIC_8131464,2
ISIC_8132143,3
ISIC_8132196,3
ISIC_8132385,3
ISIC_8132447,1
ISIC_8132777,1
ISIC_8132874,2
ISIC_8133350,0
ISIC_8133871,2
ISIC_8134125,3
ISIC_8134515,1
ISIC_8135026,2
ISIC_8135041,1
ISIC_8135117,4
ISIC_8135400,4
ISIC_8135849,0
ISIC_8136014,4
ISIC_8136027,1
ISIC_8136675,4
ISIC_8136949,4
ISIC_8137345,1
ISIC_8137821,4
ISIC_8138302,2
ISIC_8139073,1
ISIC_8139762,3
ISIC_8139964,0
ISIC_8139992,3
ISIC_8140072,3
ISIC_8140229,3
ISIC_8140752,4
ISIC_8140978,3
ISIC_8141210,0
ISIC_8141348,2
ISIC_8142027,3
ISIC_8142203,4
ISIC_8142461,1
ISIC_8142469,2
ISIC_8142852,3
ISIC_8143197,2
ISIC_8143286,1
ISIC_8143299,2
ISIC_8143371,0
ISIC_8144271,3
ISIC_8144706,2
ISIC_8145187,2
ISIC_8145195,1
ISIC_8145260,4
ISIC_8145348,3
ISIC_8145879,2
ISIC_8146054,1
ISIC_8146467,3
ISIC_8146574,4
ISIC_8146629,1
ISIC_8146801,4
ISIC_8147189,1
ISIC_8147542,2
ISIC_8147623,2
ISIC_8147900,1
ISIC_8148300,3
ISIC_8148759,3
ISIC_8149864,2
ISIC_8150108,3
ISIC_8150300,4
ISIC_8150469,0
ISIC_8150821,0
ISIC_8150915,2
ISIC_8151437,1
ISIC_8151700,0
ISIC_8151772,0
ISIC_8151991,2
ISIC_8152273,2
ISIC_8152423,2
ISIC_8152481,2
ISIC_8152756,0
ISIC_8153032,0
ISIC_8153123,2
